name,category_name,category_tax,price
Product_840,Accessories,10,6781.61
Product_841,TV,18,3774.44
Product_842,Smartphones,15,2221.26
Product_843,TV,18,5067.80
Product_844,Accessories,10,8819.75
Product_845,Accessories,10,8495.61
Product_846,Smartphones,15,9025.22
Product_847,TV,18,9459.79
Product_848,Accessories,10,3948.23
Product_849,Accessories,10,4032.89
Product_850,Smartphones,15,3330.27
Product_851,Laptops,20,2084.36
Product_852,Smartphones,15,4383.81
Product_853,Accessories,10,5535.57
Product_854,TV,18,6193.47
Product_855,TV,18,1422.43
Product_856,Accessories,10,7302.27
Product_857,Laptops,20,8455.06
Product_858,Laptops,20,7459.86
Product_859,Smartphones,15,5027.23
Product_860,TV,18,3161.13
Product_861,Smartphones,15,6946.59
Product_862,TV,18,2655.64
Product_863,Accessories,10,7087.33
Product_864,Smartphones,15,608.81
Product_865,Smartphones,15,3950.74
Product_866,Laptops,20,4885.28
Product_867,Smartphones,15,769.66
Product_868,TV,18,5045.81
Product_869,TV,18,6838.88
Product_870,Laptops,20,6473.72
Product_871,Laptops,20,649.99
Product_872,Laptops,20,1697.75
Product_873,TV,18,1080.09
Product_874,TV,18,9045.78
Product_875,Accessories,10,4711.66
Product_876,TV,18,1965.29
Product_877,Laptops,20,4231.81
Product_878,Accessories,10,260.21
Product_879,Smartphones,15,4063.84
Product_880,Laptops,20,5083.72
Product_881,TV,18,7961.56
Product_882,Smartphones,15,6141.00
Product_883,Laptops,20,6908.62
Product_884,TV,18,3056.95
Product_885,Accessories,10,8958.01
Product_886,Smartphones,15,2705.79
Product_887,TV,18,1886.77
Product_888,Accessories,10,6573.27
Product_889,Laptops,20,9884.88
Product_890,TV,18,1412.29
Product_891,Accessories,10,2294.03
Product_892,TV,18,6462.60
Product_893,Accessories,10,9247.86
Product_894,Accessories,10,2180.09
Product_895,Accessories,10,6934.82
Product_896,TV,18,5050.45
Product_897,Accessories,10,5178.01
Product_898,TV,18,9598.40
Product_899,TV,18,180.64
Product_900,TV,18,7422.31
Product_901,Smartphones,15,8486.99
Product_902,TV,18,3081.84
Product_903,TV,18,2520.37
Product_904,Laptops,20,2482.26
Product_905,Smartphones,15,8072.96
Product_906,Accessories,10,6348.51
Product_907,TV,18,7099.70
Product_908,Smartphones,15,424.30
Product_909,Laptops,20,1232.01
Product_910,Smartphones,15,7476.78
Product_911,Laptops,20,353.36
Product_912,Smartphones,15,1319.30
Product_913,Laptops,20,2271.14
Product_914,Accessories,10,4026.01
Product_915,Smartphones,15,9113.06
Product_916,Accessories,10,1939.03
Product_917,TV,18,7892.27
Product_918,Accessories,10,2577.74
Product_919,TV,18,6300.72
Product_920,Accessories,10,3928.85
Product_921,Smartphones,15,3025.32
Product_922,TV,18,6326.86
Product_923,Accessories,10,3762.90
Product_924,Accessories,10,3543.51
Product_925,Accessories,10,4767.83
Product_926,TV,18,10064.65
Product_927,Accessories,10,5032.56
Product_928,Smartphones,15,6910.77
Product_929,Accessories,10,323.24
Product_930,Laptops,20,9520.91
Product_931,TV,18,3377.82
Product_932,Smartphones,15,2529.27
Product_933,Accessories,10,5579.20
Product_934,TV,18,5668.17
Product_935,Laptops,20,6626.98
Product_936,Laptops,20,6457.71
Product_937,Smartphones,15,7018.11
Product_938,Smartphones,15,7600.32
Product_939,Smartphones,15,2549.42
Product_940,Laptops,20,6483.34
Product_941,Accessories,10,9192.51
Product_942,Smartphones,15,9964.39
Product_943,Laptops,20,2299.92
Product_944,Laptops,20,6004.70
Product_945,Accessories,10,3946.25
Product_946,Smartphones,15,3532.21
Product_947,Accessories,10,7432.52
Product_948,Smartphones,15,1886.06
Product_949,Smartphones,15,5944.57
Product_950,Smartphones,15,7419.42
Product_951,Accessories,10,8708.13
Product_952,Accessories,10,7200.73
Product_953,Smartphones,15,9396.73
Product_954,Accessories,10,9382.08
Product_955,Laptops,20,5798.75
Product_956,Accessories,10,1183.67
Product_957,Accessories,10,5699.23
Product_958,Accessories,10,9106.80
Product_959,TV,18,6414.33
Product_960,Laptops,20,8951.67
Product_961,Accessories,10,570.64
Product_962,Laptops,20,4528.11
Product_963,Accessories,10,319.30
Product_964,Smartphones,15,7395.27
Product_965,TV,18,8463.36
Product_966,Smartphones,15,9733.37
Product_967,Smartphones,15,9421.44
Product_968,Smartphones,15,801.22
Product_969,Smartphones,15,7930.78
Product_970,Laptops,20,1390.92
Product_971,Laptops,20,842.54
Product_972,TV,18,1765.47
Product_973,TV,18,8596.69
Product_974,TV,18,2505.94
Product_975,Laptops,20,9251.57
Product_976,Laptops,20,7238.61
Product_977,Laptops,20,5638.63
Product_978,Smartphones,15,7810.12
Product_979,Smartphones,15,1274.91
Product_980,TV,18,4217.75
Product_981,Accessories,10,4860.98
Product_982,Accessories,10,5730.59
Product_983,TV,18,8639.36
Product_984,Laptops,20,5947.18
Product_985,Accessories,10,8568.56
Product_986,Accessories,10,8940.95
Product_987,TV,18,6214.64
Product_988,Smartphones,15,4380.98
Product_989,Accessories,10,6894.58
Product_990,TV,18,3383.92
Product_991,TV,18,774.40
Product_992,Laptops,20,5244.58
Product_993,TV,18,5154.82
Product_994,TV,18,1291.86
Product_995,TV,18,6542.15
Product_996,Laptops,20,1805.71
Product_997,TV,18,5798.18
Product_998,Laptops,20,4052.15
Product_999,Laptops,20,6169.31
Product_1000,Smartphones,15,3531.33
Product_1001,Smartphones,15,6926.68
Product_1002,Laptops,20,9153.62
Product_1003,Accessories,10,3082.77
Product_1004,TV,18,9992.07
Product_1005,Laptops,20,1359.30
Product_1006,TV,18,431.47
Product_1007,Smartphones,15,8446.47
Product_1008,TV,18,2046.88
Product_1009,Accessories,10,2221.48
Product_1010,TV,18,3898.52
Product_1011,Smartphones,15,7565.91
Product_1012,Accessories,10,9522.81
Product_1013,Smartphones,15,8989.16
Product_1014,Laptops,20,6943.64
Product_1015,Laptops,20,4070.61
Product_1016,TV,18,2510.12
Product_1017,TV,18,850.14
Product_1018,Accessories,10,4464.00
Product_1019,Laptops,20,9222.58
Product_1020,Laptops,20,3569.56
Product_1021,Smartphones,15,7491.98
Product_1022,TV,18,1139.18
Product_1023,Laptops,20,3696.07
Product_1024,TV,18,10024.97
Product_1025,Smartphones,15,4621.29
Product_1026,Accessories,10,8884.47
Product_1027,Accessories,10,4794.36
Product_1028,Laptops,20,1059.70
Product_1029,Accessories,10,8969.61
Product_1030,Laptops,20,8343.61
Product_1031,Smartphones,15,7226.31
Product_1032,Laptops,20,6930.08
Product_1033,Accessories,10,3339.46
Product_1034,TV,18,6886.21
Product_1035,Accessories,10,4924.53
Product_1036,Smartphones,15,9499.64
Product_1037,Smartphones,15,4432.12
Product_1038,Laptops,20,4837.88
Product_1039,Accessories,10,7450.53
Product_1040,TV,18,5442.90
Product_1041,TV,18,4266.84
Product_1042,Smartphones,15,4374.14
Product_1043,Laptops,20,7782.76
Product_1044,Smartphones,15,3166.97
Product_1045,Accessories,10,4606.45
Product_1046,Laptops,20,1507.66
Product_1047,Accessories,10,2725.94
Product_1048,Laptops,20,9168.87
Product_1049,TV,18,8286.32
Product_1050,Laptops,20,7852.44
Product_1051,TV,18,1070.48
Product_1052,TV,18,8740.74
Product_1053,Laptops,20,10067.10
Product_1054,Smartphones,15,9091.36
Product_1055,Laptops,20,4013.90
Product_1056,Accessories,10,7313.07
Product_1057,Laptops,20,918.44
Product_1058,TV,18,6268.46
Product_1059,Smartphones,15,8306.35
Product_1060,Laptops,20,3100.35
Product_1061,Smartphones,15,9523.17
Product_1062,Laptops,20,4519.98
Product_1063,Accessories,10,104.47
Product_1064,Smartphones,15,9705.10
Product_1065,Smartphones,15,936.35
Product_1066,Laptops,20,7105.06
Product_1067,Smartphones,15,5600.10
Product_1068,TV,18,1316.36
Product_1069,Smartphones,15,7420.62
Product_1070,Laptops,20,6095.13
Product_1071,Laptops,20,2077.56
Product_1072,Smartphones,15,9775.44
Product_1073,Laptops,20,4641.99
Product_1074,Accessories,10,5445.81
Product_1075,TV,18,5869.76
Product_1076,TV,18,9047.54
Product_1077,TV,18,8146.34
Product_1078,TV,18,8019.65
Product_1079,Smartphones,15,8371.79
Product_1080,Accessories,10,1751.72
Product_1081,Smartphones,15,7788.38
Product_1082,Smartphones,15,6147.49
Product_1083,TV,18,5394.31
Product_1084,Laptops,20,6945.68
Product_1085,Smartphones,15,4027.44
Product_1086,Laptops,20,4674.84
Product_1087,Laptops,20,9172.26
Product_1088,Laptops,20,8257.94
Product_1089,Smartphones,15,9705.69
Product_1090,TV,18,134.21
Product_1091,TV,18,559.21
Product_1092,Smartphones,15,7829.26
Product_1093,Smartphones,15,9375.28
Product_1094,Accessories,10,3365.81
Product_1095,Laptops,20,9391.92
Product_1096,Laptops,20,6024.82
Product_1097,Laptops,20,3121.41
Product_1098,Laptops,20,7303.76
Product_1099,Laptops,20,151.47
Product_1100,Accessories,10,4654.60
Product_1101,Smartphones,15,5653.63
Product_1102,Smartphones,15,5790.87
Product_1103,Smartphones,15,889.09
Product_1104,Smartphones,15,6633.40
Product_1105,Accessories,10,5062.62
Product_1106,Laptops,20,1623.91
Product_1107,TV,18,2521.59
Product_1108,Accessories,10,9710.05
Product_1109,Laptops,20,6164.42
Product_1110,Laptops,20,8526.81
Product_1111,Laptops,20,7006.41
Product_1112,TV,18,9435.02
Product_1113,Laptops,20,1821.82
Product_1114,Smartphones,15,9795.52
Product_1115,Accessories,10,9406.62
Product_1116,Accessories,10,5390.75
Product_1117,Laptops,20,3420.31
Product_1118,TV,18,6609.71
Product_1119,Accessories,10,9906.96
Product_1120,Accessories,10,9923.25
Product_1121,Accessories,10,3425.47
Product_1122,Accessories,10,1900.63
Product_1123,Smartphones,15,9964.95
Product_1124,TV,18,307.82
Product_1125,TV,18,8729.81
Product_1126,TV,18,1769.25
Product_1127,Laptops,20,1399.90
Product_1128,TV,18,9671.33
Product_1129,Accessories,10,5970.22
Product_1130,TV,18,705.01
Product_1131,TV,18,576.93
Product_1132,Smartphones,15,6835.41
Product_1133,Accessories,10,245.09
Product_1134,Accessories,10,8874.38
Product_1135,TV,18,6597.77
Product_1136,Accessories,10,4876.84
Product_1137,Accessories,10,1806.04
Product_1138,Laptops,20,1616.41
Product_1139,Smartphones,15,1194.23
Product_1140,Accessories,10,6928.92
Product_1141,Smartphones,15,9248.49
Product_1142,TV,18,2323.59
Product_1143,Laptops,20,6933.02
Product_1144,Accessories,10,427.66
Product_1145,TV,18,9039.40
Product_1146,Accessories,10,9903.37
Product_1147,Laptops,20,6022.79
Product_1148,Accessories,10,7643.05
Product_1149,TV,18,2425.93
Product_1150,Laptops,20,2449.26
Product_1151,TV,18,4352.81
Product_1152,TV,18,2510.96
Product_1153,Accessories,10,4336.48
Product_1154,Accessories,10,4906.96
Product_1155,Laptops,20,3724.09
Product_1156,TV,18,5455.14
Product_1157,Laptops,20,4429.17
Product_1158,Smartphones,15,949.44
Product_1159,Smartphones,15,2388.81
Product_1160,Laptops,20,6416.51
Product_1161,Accessories,10,7521.25
Product_1162,Smartphones,15,7764.11
Product_1163,Laptops,20,7092.31
Product_1164,Laptops,20,4045.72
Product_1165,Laptops,20,7202.24
Product_1166,TV,18,992.17
Product_1167,Accessories,10,4103.01
Product_1168,Accessories,10,1847.90
Product_1169,TV,18,3479.55
Product_1170,TV,18,6011.56
Product_1171,Smartphones,15,614.02
Product_1172,Smartphones,15,7227.91
Product_1173,Laptops,20,10005.23
Product_1174,Accessories,10,9036.12
Product_1175,TV,18,8192.38
Product_1176,Smartphones,15,2887.71
Product_1177,Accessories,10,6537.09
Product_1178,Smartphones,15,3862.42
Product_1179,Laptops,20,202.71
Product_1180,Laptops,20,9922.19
Product_1181,Accessories,10,2495.95
Product_1182,TV,18,1577.86
Product_1183,Smartphones,15,253.67
Product_1184,Smartphones,15,179.37
Product_1185,Laptops,20,3636.72
Product_1186,TV,18,8460.57
Product_1187,TV,18,6869.41
Product_1188,TV,18,6746.73
Product_1189,Accessories,10,8337.64
Product_1190,Laptops,20,9663.70
Product_1191,Accessories,10,3350.11
Product_1192,TV,18,2649.50
Product_1193,Smartphones,15,9375.35
Product_1194,Laptops,20,1849.95
Product_1195,TV,18,1629.92
Product_1196,TV,18,2295.72
Product_1197,Laptops,20,5241.64
Product_1198,TV,18,475.33
Product_1199,TV,18,3683.63
Product_1200,TV,18,4654.57
Product_1201,TV,18,423.93
Product_1202,TV,18,2434.73
Product_1203,Accessories,10,7894.26
Product_1204,TV,18,1787.94
Product_1205,Accessories,10,5628.80
Product_1206,Laptops,20,4864.90
Product_1207,TV,18,1155.70
Product_1208,Smartphones,15,1381.26
Product_1209,Smartphones,15,9656.01
Product_1210,Smartphones,15,1463.97
Product_1211,Smartphones,15,7509.25
Product_1212,TV,18,1599.67
Product_1213,Smartphones,15,1936.68
Product_1214,Accessories,10,3799.03
Product_1215,TV,18,4749.44
Product_1216,TV,18,5704.96
Product_1217,Laptops,20,7891.50
Product_1218,TV,18,4840.45
Product_1219,Accessories,10,4166.07
Product_1220,Smartphones,15,5496.13
Product_1221,TV,18,2176.73
Product_1222,Laptops,20,4558.58
Product_1223,Laptops,20,9137.60
Product_1224,Accessories,10,6282.83
Product_1225,TV,18,6797.10
Product_1226,Laptops,20,2757.68
Product_1227,Laptops,20,2461.01
Product_1228,Smartphones,15,3664.10
Product_1229,TV,18,8408.46
Product_1230,Smartphones,15,1601.86
Product_1231,Laptops,20,2366.14
Product_1232,Accessories,10,277.97
Product_1233,TV,18,7229.82
Product_1234,Accessories,10,9997.01
Product_1235,Laptops,20,4754.02
Product_1236,TV,18,4696.78
Product_1237,Smartphones,15,426.30
Product_1238,Laptops,20,326.25
Product_1239,TV,18,8334.51
Product_1240,Accessories,10,4685.07
Product_1241,TV,18,6870.29
Product_1242,Laptops,20,5964.51
Product_1243,Smartphones,15,7095.42
Product_1244,Smartphones,15,3432.46
Product_1245,Smartphones,15,9855.00
Product_1246,Accessories,10,7548.39
Product_1247,Smartphones,15,4619.67
Product_1248,Smartphones,15,10067.25
Product_1249,Smartphones,15,9973.25
Product_1250,Laptops,20,6886.40
Product_1251,Accessories,10,9431.11
Product_1252,Smartphones,15,8417.40
Product_1253,Laptops,20,2690.20
Product_1254,Accessories,10,7660.71
Product_1255,TV,18,7083.58
Product_1256,Smartphones,15,381.12
Product_1257,Accessories,10,485.13
Product_1258,Laptops,20,5768.06
Product_1259,Accessories,10,1557.38
Product_1260,Accessories,10,7074.52
Product_1261,Smartphones,15,4674.88
Product_1262,Laptops,20,292.60
Product_1263,Accessories,10,6741.91
Product_1264,TV,18,6017.25
Product_1265,Accessories,10,9560.77
Product_1266,Laptops,20,6484.32
Product_1267,Smartphones,15,1871.87
Product_1268,Accessories,10,8127.91
Product_1269,Accessories,10,4739.95
Product_1270,Smartphones,15,2507.20
Product_1271,TV,18,2094.65
Product_1272,Smartphones,15,1263.91
Product_1273,Laptops,20,4062.95
Product_1274,Laptops,20,2028.96
Product_1275,Smartphones,15,3940.31
Product_1276,Accessories,10,496.00
Product_1277,TV,18,8000.08
Product_1278,Laptops,20,2042.62
Product_1279,Smartphones,15,7648.23
Product_1280,Accessories,10,8196.73
Product_1281,Smartphones,15,2681.28
Product_1282,TV,18,4279.59
Product_1283,Accessories,10,2014.85
Product_1284,Smartphones,15,6805.56
Product_1285,Smartphones,15,5368.61
Product_1286,Accessories,10,6572.85
Product_1287,Laptops,20,5073.03
Product_1288,Smartphones,15,9488.05
Product_1289,Smartphones,15,9425.23
Product_1290,Smartphones,15,6186.57
Product_1291,Smartphones,15,1767.70
Product_1292,Laptops,20,553.62
Product_1293,Smartphones,15,4185.12
Product_1294,TV,18,8219.24
Product_1295,TV,18,9703.34
Product_1296,Smartphones,15,2193.32
Product_1297,Laptops,20,7872.36
Product_1298,Smartphones,15,517.95
Product_1299,Laptops,20,4351.08
Product_1300,TV,18,8266.57
Product_1301,TV,18,1431.40
Product_1302,TV,18,3446.29
Product_1303,Accessories,10,8142.71
Product_1304,Laptops,20,538.24
Product_1305,TV,18,3731.47
Product_1306,Accessories,10,4106.29
Product_1307,TV,18,7871.43
Product_1308,Laptops,20,5810.28
Product_1309,Smartphones,15,7705.34
Product_1310,Laptops,20,8680.11
Product_1311,Laptops,20,5922.20
Product_1312,Smartphones,15,827.89
Product_1313,Laptops,20,9675.21
Product_1314,Laptops,20,1763.38
Product_1315,TV,18,1825.15
Product_1316,TV,18,468.05
Product_1317,TV,18,3561.54
Product_1318,TV,18,8234.34
Product_1319,Smartphones,15,8307.27
Product_1320,Smartphones,15,6189.18
Product_1321,Laptops,20,5555.40
Product_1322,Accessories,10,2776.50
Product_1323,Smartphones,15,1856.38
Product_1324,Accessories,10,5622.77
Product_1325,Smartphones,15,2063.97
Product_1326,TV,18,3124.68
Product_1327,Accessories,10,4022.19
Product_1328,Laptops,20,9289.64
Product_1329,TV,18,9273.46
Product_1330,TV,18,4312.15
Product_1331,Laptops,20,4348.44
Product_1332,Laptops,20,807.22
Product_1333,Laptops,20,5970.11
Product_1334,Laptops,20,7498.98
Product_1335,TV,18,4421.04
Product_1336,Laptops,20,2057.45
Product_1337,TV,18,7350.20
Product_1338,Accessories,10,8344.71
Product_1339,Smartphones,15,4930.09
Product_1340,Laptops,20,3210.60
Product_1341,Smartphones,15,2272.29
Product_1342,Accessories,10,1182.18
Product_1343,Smartphones,15,8759.54
Product_1344,Smartphones,15,7095.13
Product_1345,Smartphones,15,7417.24
Product_1346,Laptops,20,3783.22
Product_1347,Laptops,20,3153.77
Product_1348,Smartphones,15,8463.61
Product_1349,Smartphones,15,5232.26
Product_1350,Accessories,10,9210.95
Product_1351,Laptops,20,9401.71
Product_1352,TV,18,2488.07
Product_1353,TV,18,9336.73
Product_1354,Laptops,20,4189.59
Product_1355,TV,18,674.87
Product_1356,Accessories,10,9607.78
Product_1357,Accessories,10,4543.67
Product_1358,Accessories,10,6264.41
Product_1359,Laptops,20,4464.70
Product_1360,Laptops,20,2651.15
Product_1361,Accessories,10,5417.72
Product_1362,TV,18,8787.26
Product_1363,Smartphones,15,7341.02
Product_1364,Laptops,20,5273.28
Product_1365,Smartphones,15,2390.03
Product_1366,Laptops,20,8694.96
Product_1367,Smartphones,15,3429.53
Product_1368,Accessories,10,8551.67
Product_1369,Smartphones,15,5017.89
Product_1370,Accessories,10,5260.58
Product_1371,Laptops,20,3443.99
Product_1372,Laptops,20,4143.95
Product_1373,Smartphones,15,4538.74
Product_1374,Accessories,10,5413.14
Product_1375,Smartphones,15,7650.85
Product_1376,TV,18,3592.47
Product_1377,Accessories,10,8926.48
Product_1378,Accessories,10,2405.27
Product_1379,TV,18,9503.51
Product_1380,Accessories,10,4731.58
Product_1381,Accessories,10,3454.21
Product_1382,Smartphones,15,8622.02
Product_1383,Accessories,10,8831.01
Product_1384,Smartphones,15,1291.38
Product_1385,Smartphones,15,5722.76
Product_1386,Accessories,10,9863.95
Product_1387,TV,18,3857.11
Product_1388,TV,18,2301.47
Product_1389,Smartphones,15,10076.79
Product_1390,TV,18,3125.26
Product_1391,Laptops,20,8099.94
Product_1392,Laptops,20,6902.93
Product_1393,TV,18,2991.57
Product_1394,Accessories,10,6071.98
Product_1395,TV,18,4981.77
Product_1396,Laptops,20,6685.60
Product_1397,Laptops,20,1656.21
Product_1398,Laptops,20,1843.49
Product_1399,Laptops,20,5105.95
Product_1400,Accessories,10,9630.75
Product_1401,TV,18,7558.49
Product_1402,TV,18,5521.93
Product_1403,Accessories,10,1688.43
Product_1404,Smartphones,15,4088.85
Product_1405,Laptops,20,1496.70
Product_1406,Laptops,20,409.59
Product_1407,Accessories,10,5891.59
Product_1408,Accessories,10,9957.76
Product_1409,Smartphones,15,4109.65
Product_1410,TV,18,5267.84
Product_1411,Laptops,20,4007.42
Product_1412,Smartphones,15,3498.30
Product_1413,Accessories,10,4355.32
